mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify,param_classify__activation,param_classify__class_weight,param_classify__dropout,param_classify__hidden_layers,param_classify__optimizer,param_reduce_dim__percentile,param_union__class__text__analyzer,param_union__class__text__ngram_range,param_union__class__text__use_idf,param_union__transformer_weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,run_nb
1398.5573541641236,1.9035840034484863,0.832838302997285,0.8579177971015548,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,balanced,0.29472899015796516,"[1000, 500, 100]",adam,96,char_wb,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'tanh', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 96, 'classify__dropout': 0.29472899015796516}",6,0.8504498914055227,0.8541083951518099,0.8029739776951673,0.8646075058013923,0.8537303389687947,0.8549358263349708,0.835287548855388,0.8545955845358127,0.821751299480208,0.8613416736837883,278.5969528149853,0.2729086911603893,0.0188016268912017,0.004264174540013704,0
1355.1700231075288,1.3675911903381348,0.8216609820701406,0.8548515932472665,<utils.MyKerasClassifier object at 0x7efcc097b358>,selu,balanced,0.13497873354876724,"[1000, 500, 100, 100]",adam,99,char_wb,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'selu', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 99, 'classify__dropout': 0.13497873354876724}",28,0.8526903395875329,0.8533842218522879,0.8008233841086867,0.862852098547468,0.7983878190774742,0.8430081546360616,0.8370979327959135,0.8548387096774193,0.819304152637486,0.860174781523096,189.16110237549765,0.0888972208572813,0.02089299712502019,0.006852223017576616,0
354.59177618026735,0.8618591785430908,0.8253739153922239,0.8517502295589828,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,,0.24230992774275487,[1000],adagrad,6,char_wb,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000], 'classify__activation': 'relu', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 6, 'classify__dropout': 0.24230992774275487}",22,0.8372994341523913,0.8474813526106345,0.8030583501006036,0.8595504509304759,0.8340879689521347,0.8500586166471278,0.8298597353197559,0.8476254872325192,0.8225653955247401,0.854035240374157,27.38101916629933,0.09690042113705484,0.012199923247081837,0.00456427632321215,0
707.5016077518463,0.9441441059112549,0.8184506224710958,0.8444880014209074,<utils.MyKerasClassifier object at 0x7efcc097b358>,sigmoid,,0.06427254930382227,"[1000, 500, 100]",adam,49,word,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'sigmoid', 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 49, 'classify__dropout': 0.06427254930382227}",31,0.8444477523072343,0.8447079351231311,0.7959561660750116,0.8534344579537902,0.79633555420957,0.8163781872324586,0.8477435040267437,0.8505496682182827,0.8077696950936387,0.8573697585768743,269.92202470429845,0.05680188801932782,0.02299173054989527,0.014648771831283056,0
1093.7454139232636,1.9766366958618165,0.820120476337666,0.8464136435468589,<utils.MyKerasClassifier object at 0x7efcc097b358>,sigmoid,balanced,0.032093498264656885,"[1000, 500, 100]",adagrad,96,char_wb,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'sigmoid', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 96, 'classify__dropout': 0.032093498264656885}",30,0.8414489311163895,0.8356175111598403,0.8013523542508452,0.8653232242617718,0.79633555420957,0.8163781872324586,0.8387871029682374,0.854080791426216,0.822678117048346,0.8606685036540074,233.78710603277986,0.32585148394272906,0.01858960450992849,0.018101069286781866,0
1327.5387053489685,1.6197146892547607,0.8241027392974264,0.8513206542593059,<utils.MyKerasClassifier object at 0x7efcc097b358>,sigmoid,,0.15914223961829665,"[1000, 500, 100, 100]",adagrad,99,char_wb,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'sigmoid', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 99, 'classify__dropout': 0.15914223961829665}",25,0.8565956794852153,0.8556426238050383,0.8057330057330058,0.8663040025412961,0.79633555420957,0.8163781872324586,0.839188757585436,0.8549155130497679,0.8226589227464397,0.863362944667968,261.3902665425743,0.34322938423160954,0.021881417687406625,0.01801164021640388,0
394.4232114315033,0.8368625164031982,0.8249423535831133,0.8511367467116864,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,,0.06835503495602634,"[1000, 500, 100]",adam,13,word,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'relu', 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 13, 'classify__dropout': 0.06835503495602634}",24,0.8448250186150409,0.8464323578244084,0.7979579207920792,0.8572557854587853,0.8175194044036116,0.8483458764502978,0.8550000000000001,0.8493281386658186,0.8094103175213347,0.854321575159122,18.405235400943294,0.05181938366733308,0.02155602390915629,0.00401937960661391,0
567.5196413040161,1.0050301551818848,0.8121339283961931,0.812681851436273,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,,0.11199163746411367,"[1000, 500, 100, 100]",adagrad,98,word,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'tanh', 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 98, 'classify__dropout': 0.11199163746411367}",38,0.836443468715697,0.8068382491076462,0.7922521838207368,0.8174310902801026,0.79633555420957,0.8166905617517269,0.8321457430397414,0.807388654477262,0.8034921351697147,0.8150607015646272,93.70628890951855,0.10658419629045025,0.0184987428287942,0.004614099655277349,0
983.5121204376221,1.3831013679504394,0.8352028455195527,0.8589786751785713,<utils.MyKerasClassifier object at 0x7efcc097b358>,sigmoid,,0.20304415147378202,[1000],adam,82,char_wb,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000], 'classify__activation': 'sigmoid', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 82, 'classify__dropout': 0.20304415147378202}",3,0.8574048601558918,0.8528757292063429,0.8074116586045749,0.8660985638519755,0.853619662779968,0.856917867548626,0.8361815435974883,0.8558722781995552,0.8213972055888223,0.8631289370863567,255.70242800647688,0.24740294125422982,0.018952999869877325,0.004879755494770276,0
676.1478981971741,0.9627481937408447,0.8260493048395707,0.8470335624613791,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,,0.23249528856904492,"[1000, 500, 100]",adagrad,99,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'tanh', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 99, 'classify__dropout': 0.23249528856904492}",19,0.8547008547008548,0.8434986662387934,0.8048087076598164,0.8577621348605062,0.8315423769895773,0.8328669154228856,0.8242121383090191,0.8468250609596356,0.8149815142260087,0.8542150348250741,68.91646021281665,0.06433264968144739,0.016900931634180695,0.008716750122927282,0
332.5711463451386,0.9456302642822265,0.8121339283961931,0.8129946583606891,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,,0.13464171127756824,"[1000, 500]",adagrad,8,word,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'relu', 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 8, 'classify__dropout': 0.13464171127756824}",38,0.836443468715697,0.8069740352459325,0.7922521838207368,0.8180312308064547,0.79633555420957,0.8168646876978659,0.8321457430397414,0.8080785329504289,0.8034921351697147,0.8150248051027641,3.857079924260889,0.13417609415004164,0.0184987428287942,0.00457999730580183,0
716.8685513019561,0.9354130744934082,0.8315954268090036,0.8531830537339786,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,,0.32394977834185396,[1000],adagrad,98,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000], 'classify__activation': 'relu', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 98, 'classify__dropout': 0.32394977834185396}",9,0.8507614213197969,0.8423820697467432,0.7989188303710377,0.8549338434560816,0.8516802829950307,0.8554447625629381,0.8418213549103603,0.8546919469274864,0.8147969441093686,0.8584626459766438,311.3999100454126,0.09437897955568478,0.021096558642046775,0.00556763324023331,0
584.4000699043274,0.8898354053497315,0.8098420534331734,0.8228751429253005,<utils.MyKerasClassifier object at 0x7efcc097b358>,sigmoid,balanced,0.18863047542006336,"[1000, 500, 100]",adagrad,49,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'sigmoid', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 49, 'classify__dropout': 0.18863047542006336}",48,0.8455577299412916,0.8385485410278798,0.7922521838207368,0.8173618730589701,0.79633555420957,0.8163781872324586,0.8115703837620182,0.8274517849815346,0.8034921351697147,0.8146353283256602,235.5174220145588,0.07307839539988409,0.019030793175684343,0.009023327358829552,0
643.768004655838,0.9855597496032715,0.8325824027284542,0.8545939754077896,<utils.MyKerasClassifier object at 0x7efcc097b358>,selu,,0.3860107642666051,"[1000, 500]",adagrad,10,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'selu', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 10, 'classify__dropout': 0.3860107642666051}",7,0.8591516649926602,0.8518867357367587,0.8049459547985588,0.8623540373902182,0.851010101010101,0.8539898132427844,0.8347255835740496,0.8440824073707937,0.8130788435209794,0.8606568832983927,184.00648570789193,0.10524480311475883,0.020949155265272926,0.006559948707352731,0
521.7158070087432,0.98207106590271,0.8121339283961931,0.8130123921610956,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,balanced,0.026598506946711,"[1000, 500, 100, 100]",adam,6,word,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'tanh', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 6, 'classify__dropout': 0.026598506946711}",38,0.836443468715697,0.8069740352459325,0.7922521838207368,0.8180312308064547,0.79633555420957,0.8168646876978659,0.8321457430397414,0.8081009046886144,0.8034921351697147,0.8150911023666101,131.3390656237783,0.13230675339939924,0.0184987428287942,0.004581144437725543,0
804.2199900150299,0.9331635951995849,0.8161960125453361,0.8523579528634269,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,balanced,0.3181069247439561,"[1000, 500]",adam,49,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'tanh', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 49, 'classify__dropout': 0.3181069247439561}",34,0.8385201651317878,0.845150242589799,0.7920461191411146,0.8631267611263214,0.800252844500632,0.8424803704449365,0.8379156010230179,0.8543556529959571,0.8122455626119526,0.8566767371601208,256.86046188965935,0.06736143388828388,0.019095343141317105,0.007591148224695616,0
574.1032104015351,1.0174639701843262,0.8280863815800997,0.8579412390577963,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,balanced,0.2660788882784801,"[1000, 500]",adam,99,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'relu', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 99, 'classify__dropout': 0.2660788882784801}",15,0.8443010075566751,0.8559344222674266,0.7935088590826296,0.8633133844398632,0.8566616136095672,0.8559677291782013,0.8329189059116066,0.8548387096774193,0.8130438318289014,0.8596519497260715,72.12517378135644,0.05228404399095031,0.02247109732398811,0.0031411533050039013,0
567.7280552387238,0.9137313365936279,0.823012517695662,0.857087574014771,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,,0.32663977578863085,"[1000, 500, 100]",adam,86,word,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'relu', 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 86, 'classify__dropout': 0.32663977578863085}",26,0.8468724310589643,0.8511539703034214,0.7994321318715987,0.8653949650182384,0.8186800095306171,0.8536436007348437,0.8423082857583707,0.8552433366139756,0.8077696950936387,0.8600019974033756,200.09428776776798,0.05644408221196868,0.018702002891877224,0.0050591783032271995,0
646.8068249702453,0.8774340629577637,0.8121076469051638,0.849527760625096,<utils.MyKerasClassifier object at 0x7efcc097b358>,selu,balanced,0.29904375207050043,"[1000, 500, 100]",adagrad,13,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'selu', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 13, 'classify__dropout': 0.29904375207050043}",46,0.8052034137045324,0.8330774019506121,0.7995051546391753,0.8608597060052116,0.8033480334803349,0.8414984433062167,0.8414033973646611,0.8524966288968945,0.811080689321952,0.8597066229665454,104.01190988119626,0.06544435029469024,0.015116125150406941,0.010732386879029422,0
524.5468123435974,0.9885688781738281,0.8160187583030645,0.8336926746632793,<utils.MyKerasClassifier object at 0x7efcc097b358>,sigmoid,,0.21742114444559546,"[1000, 500, 100, 100]",adam,59,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'sigmoid', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 59, 'classify__dropout': 0.21742114444559546}",35,0.8386461724842886,0.8124176191694045,0.7919201752251156,0.8481277248024207,0.79633555420957,0.8163781872324586,0.8373258180679505,0.842576562593278,0.8158662566043687,0.848963279518835,185.15666034128392,0.1804194100167782,0.01966837203344783,0.015955594449510963,0
854.5211585521698,0.9495016098022461,0.8293848443048205,0.8542358317013466,<utils.MyKerasClassifier object at 0x7efcc097b358>,selu,balanced,0.25108322122856713,"[1000, 500, 100, 100]",adam,50,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100, 100], 'classify__activation': 'selu', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 50, 'classify__dropout': 0.25108322122856713}",13,0.8438778722064841,0.8406783782140903,0.7998342999171499,0.8632886040456639,0.8517985611510791,0.8528827827191868,0.8417877272366436,0.8543326092203717,0.8096276552782489,0.8599967843074203,281.047765791986,0.06199807041787628,0.02063911025267419,0.007756106169243604,0
518.8442979335784,0.9512259483337402,0.8228653831844616,0.8577969891183287,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,,0.2965843644556182,"[1000, 500, 100]",adam,38,word,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'relu', 'classify__class_weight': None, 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 38, 'classify__dropout': 0.2965843644556182}",27,0.8453885855336973,0.854915199742786,0.8021079125373604,0.8628513376227566,0.8171013799154503,0.8560195977715437,0.8419591207096028,0.8552135930111405,0.8077696950936387,0.8599852174434167,131.1873500378215,0.05902485956398974,0.017685479380562263,0.003113600727716448,0
465.1103693962097,0.9194187164306641,0.8121339283961931,0.8129639683611994,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,balanced,0.31142877562030047,[1000],adam,99,word,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000], 'classify__activation': 'relu', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'word', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 99, 'classify__dropout': 0.31142877562030047}",38,0.836443468715697,0.8069740352459325,0.7922521838207368,0.8178552149066474,0.79633555420957,0.8167985845981935,0.8321457430397414,0.8081009046886144,0.8034921351697147,0.8150911023666101,39.60015678735263,0.03002591233094688,0.0184987428287942,0.004531709623074664,0
426.11993474960326,0.9896545886993409,0.8265100156061372,0.8577727021315364,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,balanced,0.30185411674404666,"[1000, 500]",adam,89,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adam', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500], 'classify__activation': 'relu', 'classify__class_weight': 'balanced', 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 89, 'classify__dropout': 0.30185411674404666}",17,0.8330409822994738,0.8513760721980568,0.7963928187308679,0.8638802145888381,0.8551409758568292,0.8558448228183146,0.8345702657409624,0.8552996503074882,0.8134080025971918,0.8624627507449851,72.6694849707573,0.11481548536002759,0.02003037624244712,0.0046914356627640545,0
528.7247601985931,1.075531005859375,0.8303706834581471,0.8563811759250622,<utils.MyKerasClassifier object at 0x7efcc097b358>,relu,,0.241583148829005,"[1000, 500, 100]",adagrad,96,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'relu', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (1, 1), 'union__class__text__use_idf': True, 'reduce_dim__percentile': 96, 'classify__dropout': 0.241583148829005}",12,0.8479486376448481,0.8443782576321668,0.8043798006210164,0.8643415466412728,0.8511934992381919,0.8544008231755581,0.8336801664799103,0.8555911823647295,0.8146523716699156,0.8631940698115845,66.9909337352943,0.13406529593045655,0.01830932894556673,0.007188865827545761,0
630.7846996307374,0.8620876789093017,0.8352555756705855,0.8595980308337383,<utils.MyKerasClassifier object at 0x7efcc097b358>,tanh,,0.3087527922392981,"[1000, 500, 100]",adagrad,59,char_wb,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'classify__optimizer': 'adagrad', 'classify': <utils.MyKerasClassifier object at 0x7efcc097b358>, 'classify__hidden_layers': [1000, 500, 100], 'classify__activation': 'tanh', 'classify__class_weight': None, 'union__class__text__analyzer': 'char_wb', 'union__class__text__ngram_range': (3, 3), 'union__class__text__use_idf': False, 'reduce_dim__percentile': 59, 'classify__dropout': 0.3087527922392981}",2,0.8532549868563476,0.8561652107403084,0.8083080206879566,0.8663949905575986,0.8565663359677148,0.856217923410975,0.8364244209185703,0.8557632586003084,0.8217252396166135,0.8634487708595012,96.41974658407938,0.07710984675724941,0.01837814653354283,0.004448409115613178,0
